timestamp,site_id,site_name,url,status_code,response_time_ms,is_up,error_message,check_type,screenshot_path
2026-05-24T15:53:47.313661,google,Google,https://www.google.com,200,354.99,True,,request,
2026-05-24T15:53:49.186393,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1853.56,True,,request,
2026-05-24T15:53:57.392284,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,8189.31,True,,request,
2026-05-24T15:54:08.151465,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,10738.66,False,Request timed out after 10s,request,
2026-05-24T15:54:16.275859,github,GitHub,https://github.com,200,28902.2,True,,browser,/static/screenshots/github.png
2026-05-24T15:54:44.222140,google,Google,https://www.google.com,200,617.36,True,,request,
2026-05-24T15:54:45.209765,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,503,966.92,False,HTTP status code returned: 503,request,
2026-05-24T15:54:46.137576,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,503,910.7,False,HTTP status code returned: 503,request,
2026-05-24T15:54:47.104459,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,503,948.21,False,HTTP status code returned: 503,request,
2026-05-24T15:54:52.003737,github,GitHub,https://github.com,200,7729.27,True,,browser,/static/screenshots/github.png
2026-05-24T15:56:48.132725,google,Google,https://www.google.com,200,389.94,True,,request,
2026-05-24T15:56:50.431806,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,2257.66,True,,request,
2026-05-24T15:56:58.964895,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,8500.66,True,,request,
2026-05-24T15:57:02.134404,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,3145.46,False,HTTP status code returned: 404,request,
2026-05-24T15:57:02.201325,github,GitHub,https://github.com,-1,13991.14,False,Browser engine failure: ,browser,
2026-05-24T15:57:36.820877,google,Google,https://www.google.com,200,516.41,True,,request,
2026-05-24T15:57:47.601610,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,10736.56,False,Request timed out after 10s,request,
2026-05-24T15:57:54.370025,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6702.83,True,,request,
2026-05-24T15:57:55.499049,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1098.76,False,HTTP status code returned: 404,request,
2026-05-24T15:57:58.896772,google,Google,https://www.google.com,200,933.01,True,,request,
2026-05-24T15:58:08.204819,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,9277.89,True,,request,
2026-05-24T15:58:14.308740,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6075.3,True,,request,
2026-05-24T15:58:23.874245,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,9536.75,False,HTTP status code returned: 404,request,
2026-05-24T15:58:26.228878,google,Google,https://www.google.com,200,272.52,True,,request,
2026-05-24T15:58:36.991312,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,10730.84,False,Request timed out after 10s,request,
2026-05-24T15:58:43.509074,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6484.55,True,,request,
2026-05-24T15:58:46.189367,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,2645.71,False,HTTP status code returned: 404,request,
2026-05-24T15:58:46.248590,github,GitHub,https://github.com,-1,19935.57,False,Browser engine failure: ,browser,
2026-05-24T15:58:58.017699,google,Google,https://www.google.com,200,283.64,True,,request,
2026-05-24T15:59:00.615511,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,2562.52,True,,request,
2026-05-24T15:59:02.268051,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,502,1608.23,False,HTTP status code returned: 502,request,
2026-05-24T15:59:04.572045,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,2253.53,False,HTTP status code returned: 404,request,
2026-05-24T15:59:04.630738,github,GitHub,https://github.com,-1,6528.25,False,Browser engine failure: ,browser,
2026-05-24T16:04:04.934501,google,Google,https://www.google.com,200,295.57,True,,request,
2026-05-24T16:04:05.986283,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,503,1008.6,False,HTTP status code returned: 503,request,
2026-05-24T16:04:06.956039,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,503,931.69,False,HTTP status code returned: 503,request,
2026-05-24T16:04:07.942842,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,503,937.57,False,HTTP status code returned: 503,request,
2026-05-24T16:04:07.998442,github,GitHub,https://github.com,-1,2975.28,False,Browser engine failure: ,browser,
2026-05-24T16:09:08.281924,google,Google,https://www.google.com,200,281.24,True,,request,
2026-05-24T16:09:09.284294,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,503,953.63,False,HTTP status code returned: 503,request,
2026-05-24T16:09:10.277009,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,503,950.61,False,HTTP status code returned: 503,request,
2026-05-24T16:09:11.216774,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,503,890.39,False,HTTP status code returned: 503,request,
2026-05-24T16:09:11.269006,github,GitHub,https://github.com,-1,2893.41,False,Browser engine failure: ,browser,
2026-05-24T16:14:11.577794,google,Google,https://www.google.com,200,297.3,True,,request,
2026-05-24T16:14:13.336599,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1718.26,True,,request,
2026-05-24T16:14:24.091754,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,10702.29,False,Request timed out after 10s,request,
2026-05-24T16:14:26.058947,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1926.29,False,HTTP status code returned: 404,request,
2026-05-24T16:14:26.107960,github,GitHub,https://github.com,-1,14447.9,False,Browser engine failure: ,browser,
2026-05-24T16:19:26.417875,google,Google,https://www.google.com,200,308.52,True,,request,
2026-05-24T16:19:29.043410,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,2581.88,True,,request,
2026-05-24T16:19:36.437787,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,7345.08,True,,request,
2026-05-24T16:19:46.215109,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,9724.21,False,HTTP status code returned: 404,request,
2026-05-24T16:19:46.266727,github,GitHub,https://github.com,-1,19762.55,False,Browser engine failure: ,browser,
2026-05-24T16:24:46.566410,google,Google,https://www.google.com,200,278.72,True,,request,
2026-05-24T16:24:47.763649,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1152.97,True,,request,
2026-05-24T16:24:54.483450,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6677.52,True,,request,
2026-05-24T16:24:56.655284,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,2127.03,False,HTTP status code returned: 404,request,
2026-05-24T16:24:56.734261,github,GitHub,https://github.com,-1,10070.75,False,Browser engine failure: ,browser,
2026-05-24T16:29:56.751801,google,Google,https://www.google.com,-1,3.69,False,"HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000018077582B00>: Failed to resolve 'www.google.com' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:29:56.860610,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,3.79,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/200 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775990F0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:29:56.962256,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,4.54,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /delay/5 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000018077599DE0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:29:57.054968,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,4.48,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/404 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000018077580B20>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:29:57.161420,github,GitHub,https://github.com,-1,208.46,False,Browser engine failure: ,browser,
2026-05-24T16:34:57.178773,google,Google,https://www.google.com,-1,4.6,False,"HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000018077581A80>: Failed to resolve 'www.google.com' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:34:57.281272,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,3.87,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/200 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001807759B580>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:34:57.364290,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,4.03,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /delay/5 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000018077599150>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:34:57.446571,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,3.77,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/404 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000018077598820>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:34:57.547017,github,GitHub,https://github.com,-1,179.74,False,Browser engine failure: ,browser,
2026-05-24T16:39:57.561715,google,Google,https://www.google.com,-1,3.75,False,"HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775994E0>: Failed to resolve 'www.google.com' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:39:57.673327,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,3.58,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/200 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775A1DE0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:39:57.763175,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,3.62,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /delay/5 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775A0700>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:39:57.844269,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,2.89,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/404 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775A26B0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:39:57.939463,github,GitHub,https://github.com,-1,188.29,False,Browser engine failure: ,browser,
2026-05-24T16:44:57.975246,google,Google,https://www.google.com,-1,2.88,False,"HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775A2890>: Failed to resolve 'www.google.com' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:44:58.074898,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,2.97,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/200 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B0220>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:44:58.162513,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,3.96,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /delay/5 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B1270>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:44:58.254215,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,3.77,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/404 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775A1B10>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:44:58.375811,github,GitHub,https://github.com,-1,194.66,False,Browser engine failure: ,browser,
2026-05-24T16:49:59.339607,google,Google,https://www.google.com,200,938.82,True,,request,
2026-05-24T16:50:01.706272,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,2272.36,True,,request,
2026-05-24T16:50:12.816327,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,11019.29,False,Request timed out after 10s,request,
2026-05-24T16:50:16.509838,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,3608.04,False,HTTP status code returned: 404,request,
2026-05-24T16:50:16.736878,github,GitHub,https://github.com,-1,17201.73,False,Browser engine failure: ,browser,
2026-05-24T16:55:16.773141,google,Google,https://www.google.com,-1,3.56,False,"HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B2B30>: Failed to resolve 'www.google.com' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:55:16.877459,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,3.82,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/200 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B0340>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:55:16.968193,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,3.49,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /delay/5 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775C1870>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:55:17.062817,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,3.68,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/404 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B2DD0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T16:55:17.181533,github,GitHub,https://github.com,-1,202.34,False,Browser engine failure: ,browser,
2026-05-24T17:00:17.181631,google,Google,https://www.google.com,-1,3.49,False,"HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B3C40>: Failed to resolve 'www.google.com' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:00:17.282919,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,3.69,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/200 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775C3310>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:00:17.383781,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,3.35,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /delay/5 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775C07F0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:00:17.471256,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,2.93,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/404 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B3190>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:00:17.576620,github,GitHub,https://github.com,-1,203.64,False,Browser engine failure: ,browser,
2026-05-24T17:08:34.414322,google,Google,https://www.google.com,-1,43.55,False,"HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B39A0>: Failed to resolve 'www.google.com' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:08:35.076152,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,54.68,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/200 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775C31C0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:08:35.157278,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,4.59,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /delay/5 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775C3B80>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:08:35.224016,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,5.47,False,"HTTPSConnectionPool(host='httpbin.org', port=443): Max retries exceeded with url: /status/404 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000180775B38B0>: Failed to resolve 'httpbin.org' ([Errno 11001] getaddrinfo failed)""))",request,
2026-05-24T17:08:35.299109,github,GitHub,https://github.com,-1,223.83,False,Browser engine failure: ,browser,
2026-05-24T17:12:48.543611,google,Google,https://www.google.com,200,601.94,True,,request,
2026-05-24T17:12:50.010564,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1408.06,True,,request,
2026-05-24T17:12:53.214151,google,Google,https://www.google.com,200,934.58,True,,request,
2026-05-24T17:12:55.229888,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1979.43,True,,request,
2026-05-24T17:13:00.815897,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,10755.93,False,Request timed out after 10s,request,
2026-05-24T17:13:01.877999,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6581.53,True,,request,
2026-05-24T17:13:02.188241,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,502,1328.03,False,HTTP status code returned: 502,request,
2026-05-24T17:13:02.301792,github,GitHub,https://github.com,-1,13655.36,False,Browser engine failure: ,browser,
2026-05-24T17:13:02.989184,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1064.0,False,HTTP status code returned: 404,request,
2026-05-24T17:13:03.076217,github,GitHub,https://github.com,-1,9750.91,False,Browser engine failure: ,browser,
2026-05-24T17:18:03.055805,google,Google,https://www.google.com,200,736.29,True,,request,
2026-05-24T17:18:03.943657,google,Google,https://www.google.com,200,791.87,True,,request,
2026-05-24T17:18:04.332248,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1174.19,True,,request,
2026-05-24T17:18:05.642800,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1606.66,True,,request,
2026-05-24T17:18:12.116976,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,7686.73,True,,request,
2026-05-24T17:18:12.221985,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6494.02,True,,request,
2026-05-24T17:18:13.348049,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1026.43,False,HTTP status code returned: 404,request,
2026-05-24T17:18:13.462297,github,GitHub,https://github.com,-1,9324.78,False,Browser engine failure: ,browser,
2026-05-24T17:18:13.859251,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1647.6,False,HTTP status code returned: 404,request,
2026-05-24T17:18:14.136086,github,GitHub,https://github.com,-1,10859.73,False,Browser engine failure: ,browser,
2026-05-24T17:23:13.824821,google,Google,https://www.google.com,200,349.64,True,,request,
2026-05-24T17:23:14.449109,google,Google,https://www.google.com,200,295.42,True,,request,
2026-05-24T17:23:16.747570,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,2256.95,True,,request,
2026-05-24T17:23:24.221072,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,7415.87,True,,request,
2026-05-24T17:23:24.563905,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,10687.12,False,Request timed out after 10s,request,
2026-05-24T17:23:26.416801,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,2142.32,False,HTTP status code returned: 404,request,
2026-05-24T17:23:26.551153,github,GitHub,https://github.com,-1,12008.54,False,Browser engine failure: ,browser,
2026-05-24T17:23:32.242408,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,7635.95,True,,request,
2026-05-24T17:23:37.873644,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,5576.45,False,HTTP status code returned: 404,request,
2026-05-24T17:23:37.932857,github,GitHub,https://github.com,-1,24002.86,False,Browser engine failure: ,browser,
2026-05-24T17:28:26.841215,google,Google,https://www.google.com,200,290.52,True,,request,
2026-05-24T17:28:37.637535,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,10736.36,False,Request timed out after 10s,request,
2026-05-24T17:28:38.409575,google,Google,https://www.google.com,200,439.92,True,,request,
2026-05-24T17:28:48.418772,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,10741.14,False,Request timed out after 10s,request,
2026-05-24T17:28:49.162876,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,10698.05,False,Request timed out after 10s,request,
2026-05-24T17:28:49.612737,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1129.72,False,HTTP status code returned: 404,request,
2026-05-24T17:28:49.701922,github,GitHub,https://github.com,-1,22748.2,False,Browser engine failure: ,browser,
2026-05-24T17:29:00.007665,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,-1,10783.61,False,Request timed out after 10s,request,
2026-05-24T17:29:10.793950,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,10736.54,False,Request timed out after 10s,request,
2026-05-24T17:29:10.854944,github,GitHub,https://github.com,-1,32337.52,False,Browser engine failure: ,browser,
2026-05-24T17:33:50.160534,google,Google,https://www.google.com,200,442.11,True,,request,
2026-05-24T17:34:00.955318,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,10740.42,False,Request timed out after 10s,request,
2026-05-24T17:34:07.780125,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6773.97,True,,request,
2026-05-24T17:34:09.746898,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1910.5,False,HTTP status code returned: 404,request,
2026-05-24T17:34:09.890517,github,GitHub,https://github.com,-1,19618.77,False,Browser engine failure: ,browser,
2026-05-24T17:34:11.319225,google,Google,https://www.google.com,200,445.33,True,,request,
2026-05-24T17:34:12.471125,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1110.64,True,,request,
2026-05-24T17:34:19.617724,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,7107.95,True,,request,
2026-05-24T17:34:29.632252,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,9966.84,False,HTTP status code returned: 404,request,
2026-05-24T17:34:29.692005,github,GitHub,https://github.com,-1,18280.97,False,Browser engine failure: ,browser,
2026-05-24T17:39:10.263355,google,Google,https://www.google.com,200,313.36,True,,request,
2026-05-24T17:39:11.965176,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1654.52,True,,request,
2026-05-24T17:39:20.446795,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,8407.0,True,,request,
2026-05-24T17:39:21.874048,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,1392.57,False,HTTP status code returned: 404,request,
2026-05-24T17:39:22.004767,github,GitHub,https://github.com,-1,11637.47,False,Browser engine failure: ,browser,
2026-05-24T17:39:30.892978,google,Google,https://www.google.com,200,936.23,True,,request,
2026-05-24T17:39:32.301194,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1350.76,True,,request,
2026-05-24T17:39:33.346822,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,502,996.31,False,HTTP status code returned: 502,request,
2026-05-24T17:39:35.818863,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,2409.35,False,HTTP status code returned: 404,request,
2026-05-24T17:39:35.884889,github,GitHub,https://github.com,-1,4878.42,False,Browser engine failure: ,browser,
2026-05-24T17:44:22.292685,google,Google,https://www.google.com,200,279.8,True,,request,
2026-05-24T17:44:23.656129,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1292.29,True,,request,
2026-05-24T17:44:31.208828,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,7506.91,True,,request,
2026-05-24T17:44:34.115152,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,2859.25,False,HTTP status code returned: 404,request,
2026-05-24T17:44:34.188878,github,GitHub,https://github.com,-1,11764.2,False,Browser engine failure: ,browser,
2026-05-24T17:44:36.207422,google,Google,https://www.google.com,200,298.14,True,,request,
2026-05-24T17:44:38.104023,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1837.58,True,,request,
2026-05-24T17:44:44.845402,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,6681.82,True,,request,
2026-05-24T17:44:49.305036,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,404,4415.07,False,HTTP status code returned: 404,request,
2026-05-24T17:44:49.362490,github,GitHub,https://github.com,-1,13049.41,False,Browser engine failure: ,browser,
2026-05-24T17:49:34.844832,google,Google,https://www.google.com,200,626.0,True,,request,
2026-05-24T17:49:36.375381,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,200,1408.06,True,,request,
2026-05-24T17:49:43.579421,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,200,7051.22,True,,request,
2026-05-24T17:49:49.772656,google,Google,https://www.google.com,200,316.89,True,,request,
2026-05-24T17:49:54.404441,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,-1,10743.31,False,Request timed out after 10s,request,
2026-05-24T17:49:54.599195,github,GitHub,https://github.com,-1,19532.5,False,Browser engine failure: ,browser,
2026-05-24T17:50:00.606295,httpbin_ok,Httpbin (OK Test),https://httpbin.org/status/200,-1,10773.92,False,Request timed out after 10s,request,
2026-05-24T17:50:01.627983,httpbin_slow,Httpbin (Slow Test),https://httpbin.org/delay/5,503,969.61,False,HTTP status code returned: 503,request,
2026-05-24T17:50:02.619555,httpbin_404,Httpbin (404 Down Test),https://httpbin.org/status/404,503,933.73,False,HTTP status code returned: 503,request,
2026-05-24T17:50:02.679480,github,GitHub,https://github.com,-1,12797.83,False,Browser engine failure: ,browser,
